ensembl_gene_id,hgnc_symbol,gene_biotype,Chr,Start,End,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal,basal
ensembl_gene_id,hgnc_symbol,gene_biotype,Chr,Start,End,TCGA.A1.A0SK,TCGA.A1.A0SO,TCGA.A1.A0SP,TCGA.A2.A04P,TCGA.A2.A04Q,TCGA.A2.A04T,TCGA.A2.A04U,TCGA.A2.A0CM,TCGA.A2.A0D0,TCGA.A2.A0D2,TCGA.A2.A0ST,TCGA.A2.A0SX,TCGA.A2.A0T0,TCGA.A2.A0T2,TCGA.A2.A0YE,TCGA.A2.A0YJ,TCGA.A2.A0YM,TCGA.A2.A1G1,TCGA.A2.A25F,TCGA.A2.A3XS,TCGA.A2.A3XT,TCGA.A2.A3XU,TCGA.A2.A3XX,TCGA.A2.A3XY,TCGA.A2.A3Y0,TCGA.A2.A4RX,TCGA.A2.A4S1,TCGA.A7.A0CE,TCGA.A7.A0DA,TCGA.A7.A26F,TCGA.A7.A26G,TCGA.A7.A26I,TCGA.A7.A4SD,TCGA.A7.A4SE,TCGA.A7.A5ZV,TCGA.A7.A6VV,TCGA.A7.A6VW,TCGA.A7.A6VY,TCGA.A8.A07C,TCGA.A8.A07O,TCGA.A8.A07R,TCGA.A8.A07U,TCGA.A8.A08R,TCGA.AC.A2BK,TCGA.AC.A2QH,TCGA.AC.A2QJ,TCGA.AC.A62X,TCGA.AC.A6IW,TCGA.AC.A7VC,TCGA.AC.A8OQ,TCGA.AN.A04D,TCGA.AN.A0AL,TCGA.AN.A0AR,TCGA.AN.A0AT,TCGA.AN.A0FJ,TCGA.AN.A0FL,TCGA.AN.A0FX,TCGA.AN.A0G0,TCGA.AN.A0XU,TCGA.AO.A0J4,TCGA.AO.A0J6,TCGA.AO.A0JL,TCGA.AO.A124,TCGA.AO.A128,TCGA.AO.A129,TCGA.AO.A12F,TCGA.AO.A1KR,TCGA.AQ.A04J,TCGA.AQ.A54N,TCGA.AR.A0TP,TCGA.AR.A0TS,TCGA.AR.A0TU,TCGA.AR.A0U0,TCGA.AR.A0U4,TCGA.AR.A1AH,TCGA.AR.A1AI,TCGA.AR.A1AJ,TCGA.AR.A1AQ,TCGA.AR.A1AR,TCGA.AR.A1AY,TCGA.AR.A24Q,TCGA.AR.A251,TCGA.AR.A256,TCGA.AR.A2LR,TCGA.AR.A5QQ,TCGA.B6.A0I1,TCGA.B6.A0I2,TCGA.B6.A0I6,TCGA.B6.A0IJ,TCGA.B6.A0IQ,TCGA.B6.A0RE,TCGA.B6.A0RT,TCGA.B6.A0RU,TCGA.B6.A0WX,TCGA.B6.A0X1,TCGA.B6.A1KF,TCGA.B6.A3ZX,TCGA.B6.A400,TCGA.B6.A402,TCGA.B6.A409,TCGA.BH.A0AV,TCGA.BH.A0B3,TCGA.BH.A0B9,TCGA.BH.A0BG,TCGA.BH.A0BL,TCGA.BH.A0BW,TCGA.BH.A0DL,TCGA.BH.A0E0,TCGA.BH.A0E6,TCGA.BH.A0RX,TCGA.BH.A0WA,TCGA.BH.A18G,TCGA.BH.A18Q,TCGA.BH.A18T,TCGA.BH.A18V,TCGA.BH.A1F0,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A5IZ,TCGA.C8.A12K,TCGA.C8.A12V,TCGA.C8.A131,TCGA.C8.A134,TCGA.C8.A1HJ,TCGA.C8.A27B,TCGA.D8.A142,TCGA.D8.A143,TCGA.D8.A147,TCGA.D8.A1JK,TCGA.D8.A1JL,TCGA.D8.A1JM,TCGA.D8.A1XK,TCGA.D8.A1XQ,TCGA.D8.A27F,TCGA.D8.A27H,TCGA.D8.A27M,TCGA.E2.A14N,TCGA.E2.A14R,TCGA.E2.A14X,TCGA.E2.A14Y,TCGA.E2.A150,TCGA.E2.A158,TCGA.E2.A159,TCGA.E2.A1AZ,TCGA.E2.A1B6,TCGA.E2.A1II,TCGA.E2.A1LG,TCGA.E2.A1LH,TCGA.E2.A1LI,TCGA.E2.A1LK,TCGA.E2.A1LL,TCGA.E2.A1LS,TCGA.E2.A573,TCGA.E2.A574,TCGA.E9.A1N8,TCGA.E9.A1N9,TCGA.E9.A1NC,TCGA.E9.A1ND,TCGA.E9.A22G,TCGA.E9.A243,TCGA.E9.A244,TCGA.E9.A3QA,TCGA.E9.A5FL,TCGA.EW.A1OW,TCGA.EW.A1P4,TCGA.EW.A1P8,TCGA.EW.A1PB,TCGA.EW.A1PH,TCGA.EW.A3U0,TCGA.EW.A6SB,TCGA.GI.A2C9,TCGA.GM.A2DF,TCGA.GM.A3XL,TCGA.HN.A2NL,TCGA.LL.A5YP,TCGA.LL.A6FR,TCGA.LL.A73Y,TCGA.LL.A8F5,TCGA.OL.A5D7,TCGA.OL.A5RW,TCGA.OL.A5S0,TCGA.OL.A66I,TCGA.OL.A6VO,TCGA.PL.A8LV,TCGA.PL.A8LZ,TCGA.S3.AA0Z,TCGA.S3.AA10,TCGA.S3.AA15
ENSG00000002746,HECW1,protein_coding,chr7,43112598,43566000,0.0274886,0.014001300000000001,0.056796900000000004,0.0398571,0.050641900000000004,0.0493216,0.054925199999999993,0.09653099999999999,0.182719,0.008532399999999999,0.036936000000000004,0.309693,0.19503299999999998,0.0315849,0.09979760000000001,0.0220671,0.148351,0.294746,0.08634299999999999,0.0297616,0.836715,0.107226,0.07713660000000001,0.0695197,0.0527124,0.22192399999999998,0.33436,0.0812345,0.06790089999999999,0.5616760000000001,0.11668599999999998,1.10933,0.346402,0.214123,1.2852299999999999,0.212831,0.10045,0.168486,0.0661012,0.676932,0.09695210000000001,0.11063699999999999,0.162557,0.00369182,0.211823,0.22101700000000002,0.028357,0.5326420000000001,0.452892,0.11561400000000001,0.00593158,0.0754423,0.0544534,0.0844326,0.0643954,0.00283287,0.13880599999999998,0.07276339999999999,0.589893,0.169577,0.0284601,0.038981699999999994,0.043047699999999994,0.369388,0.113898,0.0472049,0.163295,0.104104,0.060508400000000004,0.125607,0.0322264,0.00922327,0.0566725,0.12601500000000002,0.0285913,0.072469,0.293342,0.176545,0.12259500000000001,0.166166,0.32174400000000003,0.22206900000000002,0.241748,0.328196,0.44581499999999996,0.324423,0.0116543,0.121519,0.027592500000000002,0.125633,0.134734,0.062752,0.387133,0.276082,1.138,0.108119,0.0511152,0.0462358,0.037449699999999995,0.018884099999999997,0.265472,0.169297,0.024159200000000002,0.130966,0.328935,0.140098,0.042408,0.036609699999999995,0.0109454,0.0419255,0.34257,0.135953,0.07067810000000001,0.543909,0.158146,0.0393219,0.0486351,0.0961817,0.06353550000000001,0.0945661,0.08159839999999999,0.08032230000000001,0.038134100000000004,0.0704072,0.0499865,0.14693499999999998,0.0188194,0.296156,0.19903900000000002,0.36886399999999997,0.00813867,0.039552,0.150018,0.15218199999999998,1.32379,0.5286109999999999,0.027987099999999997,0.0203653,0.0126375,0.018462799999999998,0.0976657,0.0233937,0.259048,0.39331900000000003,0.0310556,0.058966099999999994,0.0429483,0.0477423,0.0212763,0.388299,4.1098,0.032510700000000003,0.0479665,0.326358,0.06823860000000001,0.07667539999999999,0.0991309,0.129054,0.0239368,0.0709211,0.0795845,0.055606899999999994,0.52591,0.405487,0.562987,0.223944,0.0133438,0.376713,0.330348,0.044599099999999996,0.363209,0.06710060000000001,0.0802397,0.0157738,0.134116,0.0778135,0.165029,0.043571,0.16964300000000002,0.397698,0.147548,0.29328000000000004,0.043063599999999994,0.028325299999999998,0.0229825,0.319286,0.164888,0.0274808
ENSG00000005001,PRSS22,protein_coding,chr16,2852726,2858169,0.926426,0.42415600000000003,2.46466,12.5065,2.3479200000000002,5.44536,9.139619999999999,20.7494,18.4786,14.3302,5.754569999999999,10.9345,9.80534,47.0264,50.0792,30.4472,7.54414,8.44683,0.991207,41.4266,4.28075,8.64134,32.9567,32.8312,46.4311,11.205,0.0196682,4.22915,23.736,10.6708,16.8835,1.90025,38.054,45.0061,0.837642,23.9226,46.3265,16.5298,6.28228,6.30492,3.2307799999999998,6.985519999999999,8.99917,5.468999999999999,0.0,3.77225,44.9455,19.5615,0.5749310000000001,4.9573,33.8468,15.8279,4.46967,5.95604,15.0407,17.2325,4.3545,27.221,9.51446,9.47298,33.2666,18.148,36.5841,12.3895,6.43801,19.0235,11.9624,11.4796,32.5759,9.9498,14.4899,0.977938,16.6433,0.6468550000000001,7.12167,13.7549,11.4602,3.72595,6.67715,7.99275,10.4871,14.2949,8.43171,0.8871690000000001,34.1735,14.8289,6.12751,7.927980000000001,13.1263,0.5512050000000001,21.2458,2.88321,7.7860000000000005,22.6199,5.70985,5.7289,7.85654,12.3177,17.6197,19.9719,2.31154,29.6316,13.3437,7.604369999999999,7.0030399999999995,22.3524,107.77,12.7764,11.4653,3.94167,3.18628,36.0375,32.4381,7.45378,4.94509,20.0496,61.1443,2.35901,17.0702,0.7957770000000001,3.73645,31.7569,19.0185,0.396115,9.16704,31.355999999999998,10.9774,4.45657,15.0085,15.9182,41.4786,20.8929,25.7055,1.7571,22.076999999999998,15.7647,5.7354199999999995,27.1293,11.5427,10.6643,21.3374,6.69715,24.3319,8.89673,7.140439999999999,2.38177,11.6085,18.7346,1.60798,11.86,14.4944,3.1836900000000004,14.7748,18.2957,12.8628,1.81843,9.50835,45.1211,2.02277,8.8943,4.06303,15.3588,30.7927,2.33545,23.1543,6.27666,25.0358,37.7338,5.33739,4.08249,9.6002,1.67475,23.461,2.57172,3.6243800000000004,7.4844,51.3938,11.3373,3.76875,8.69252,18.9904,14.4693,10.5931,6.27121,13.4057,9.11979,5.16499,3.35273
ENSG00000008323,PLEKHG6,protein_coding,chr12,6310435,6328505,33.9178,10.3462,92.9629,11.2887,0.7287819999999999,19.0675,7.480639999999999,7.94948,8.881210000000001,12.3668,7.7046399999999995,13.2076,3.26395,9.443010000000001,52.3292,27.1254,66.7867,21.7282,10.1871,17.4679,13.0788,18.3316,7.6750300000000005,19.6934,41.413999999999994,2.59865,0.44212399999999996,16.5958,15.8261,2.19473,1.97235,6.26695,21.8371,32.6537,11.3042,1.92355,34.6581,19.6741,9.76225,13.5036,15.7733,23.8844,9.9903,7.3609800000000005,0.356427,1.22622,16.3048,13.1616,0.18443299999999999,4.91545,13.4481,14.9604,51.7217,10.4756,8.87244,7.577489999999999,12.8671,9.9689,17.8115,12.4646,29.3626,4.91887,17.6707,0.507731,30.5763,4.5538099999999995,3.50034,11.2,12.9776,11.7143,14.5588,17.679000000000002,0.237577,16.6584,41.9894,12.9909,14.7815,18.0243,5.61803,19.5697,7.93429,13.2909,13.5107,5.35752,2.0891599999999997,15.8328,15.7949,15.8838,21.3306,4.92949,44.1496,4.64185,4.2689699999999995,14.503,13.9954,9.85015,9.06218,24.2109,11.8663,9.82264,15.5582,14.8427,41.1837,14.8081,33.0597,20.7594,72.2869,41.9589,7.442080000000001,3.99296,9.16718,7.97232,10.8644,66.324,20.2609,5.9229,6.53409,12.959000000000001,69.3211,9.00658,4.388719999999999,8.86945,9.259030000000001,2.77483,8.58822,14.4905,7.071680000000001,36.0806,0.8367540000000001,36.2361,45.1891,7.34952,5.83545,6.21165,19.0006,23.3938,12.3687,9.33165,3.09214,13.2097,27.8652,14.1617,10.7028,50.7926,9.54893,10.5601,12.5339,5.25229,7.72502,7.9725600000000005,2.33145,2.2582299999999997,15.0016,36.8649,16.1622,6.59883,23.1464,24.0749,30.985,5.84047,8.359760000000001,30.6156,5.49081,8.863439999999999,8.15477,41.6437,37.531,21.9345,6.67393,17.6158,26.287,7.908119999999999,15.0194,6.1498099999999996,11.1795,9.39028,8.56138,2.87947,50.7678,20.3959,17.5786,33.1096,5.78329,17.7714,3.50735,21.4095,23.1049,4.09096
ENSG00000039068,CDH1,protein_coding,chr16,68737224,68835547,72.3432,100.695,257.589,20.8929,144.07299999999998,399.45599999999996,42.7256,198.585,65.6346,163.708,116.152,119.544,145.709,117.02,132.625,315.2,204.835,475.083,58.3978,118.09299999999999,49.4579,76.73899999999999,371.909,153.898,183.954,174.97,0.156585,225.08700000000002,176.894,72.5663,85.8203,58.9815,237.812,95.3937,98.4257,83.9115,44.5039,81.7555,77.6032,131.609,127.205,250.03099999999998,199.952,39.3395,0.23947399999999996,4.4690199999999995,101.647,51.101000000000006,1.5225899999999999,139.635,109.97,225.03099999999998,76.7976,147.94,372.369,164.535,133.872,244.731,107.236,241.03099999999998,220.657,86.5835,190.584,174.958,92.1252,111.89200000000001,44.8482,150.779,60.3167,218.59400000000002,586.552,106.93299999999999,76.5793,754.2919999999999,99.5662,279.03700000000003,178.77599999999998,43.9727,115.51700000000001,249.555,135.026,104.353,293.19599999999997,66.7557,68.3431,153.343,64.3561,117.494,66.96300000000001,71.1322,193.41099999999997,122.074,233.643,145.299,179.389,409.116,56.1102,114.315,111.48100000000001,145.32299999999998,131.511,99.6016,72.095,186.40200000000002,257.101,797.36,180.071,152.969,63.9024,157.761,206.676,89.4998,270.188,214.726,506.686,75.6838,152.675,63.983000000000004,178.69400000000002,217.28799999999998,94.9285,193.52599999999998,429.35400000000004,150.548,202.83700000000002,149.474,339.284,236.334,269.79,197.38299999999998,232.416,70.3749,186.727,192.25900000000001,328.11,151.631,87.2658,182.3,170.00400000000002,90.0608,210.06900000000002,165.173,127.007,144.55100000000002,36.5667,116.67,17.9466,88.0375,147.52100000000002,204.49900000000002,230.327,62.3698,64.5638,95.4179,192.97799999999998,471.212,65.7898,116.21700000000001,88.1351,52.3178,298.988,170.695,123.47200000000001,231.176,127.83,146.291,96.1968,205.708,69.4618,66.3598,201.903,79.044,109.10799999999999,40.0211,124.58200000000001,78.4553,66.6575,73.5002,81.7185,23.8938,70.1457,111.316,196.84900000000002,58.6296,75.2053,44.4034,92.3486,25.7856
ENSG00000049283,EPN3,protein_coding,chr17,50532542,50543749,7.015289999999999,21.1145,3.03084,3.5432699999999997,10.287,4.85291,22.0932,4.97925,6.37362,12.6209,6.44648,8.77748,32.1193,13.9758,13.440999999999999,15.9422,19.1781,5.39232,3.40941,20.0358,31.4178,25.8844,18.8565,7.5864899999999995,44.1062,7.51019,0.0745279,14.6438,15.0613,3.34721,4.76294,2.42557,7.9139,11.0092,61.2892,11.5778,7.147469999999999,9.38593,5.82376,30.1379,19.2722,9.778210000000001,4.6736699999999995,2.8939,0.412497,2.08938,13.1198,14.0293,1.25904,4.48221,72.6033,15.3021,18.0041,4.91335,3.4109199999999995,10.8056,27.5731,25.436999999999998,20.2136,10.0482,35.6928,5.44399,18.792,4.7043099999999995,7.366410000000001,10.7225,12.4588,14.0937,9.02966,2.9447799999999997,14.6249,16.5519,22.6328,1.00455,21.1875,10.7414,8.02162,6.50922,2.20719,13.9171,6.45844,18.1919,29.5817,9.24884,28.3026,27.8957,6.0011,4.377,6.537640000000001,10.6564,25.676,9.02144,11.4568,12.3733,16.4458,17.5755,20.0381,12.9209,21.4096,10.7631,1.72052,13.8414,6.852410000000001,7.651160000000001,9.649569999999999,18.3795,14.1231,18.2569,13.442,9.50215,9.03701,3.4680699999999995,5.4692300000000005,13.2824,12.6929,5.67168,7.83604,4.11607,15.4594,3.17909,3.1651700000000003,15.4034,26.3365,5.25508,2.971,10.8052,43.9976,19.7439,13.3884,15.2081,11.8117,1.4125299999999998,1.62246,8.1649,19.1925,8.02811,7.0571399999999995,12.2767,5.181030000000001,47.2859,5.61505,5.57704,23.3762,6.253430000000001,12.2409,3.70675,28.0313,1.04389,2.6921,33.861,29.0665,1.7730000000000001,7.926880000000001,12.6474,1.40916,33.6765,4.5472,12.7976,4.64845,2.61869,6.20028,1.90704,35.8487,11.7393,2.9323099999999998,8.471810000000001,25.4126,15.6783,2.13766,2.70807,11.4111,8.51723,24.0629,1.3921299999999999,11.5832,9.4428,3.91984,10.5324,25.5173,23.3505,8.60694,4.21609,17.1351,7.9314,5.37235,26.8529,5.02401,1.7411599999999998
ENSG00000052344,PRSS8,protein_coding,chr16,31131432,31135761,29.2348,448.85,68.5437,76.9967,139.57399999999998,255.303,51.6171,34.2145,82.6121,168.951,56.4667,48.3314,134.062,510.79400000000004,539.9119999999999,353.209,146.916,76.8342,8.87673,365.685,53.8875,124.49799999999999,300.837,101.061,151.055,57.141999999999996,0.203726,233.93400000000003,115.929,14.7573,66.8234,21.2886,202.701,142.58100000000002,133.761,87.4448,164.24099999999999,209.396,123.133,108.1,151.596,70.6708,107.994,98.3533,0.311569,29.5738,923.01,30.6618,1.12144,51.1291,244.002,167.429,238.02,136.072,138.502,602.071,40.2097,492.024,70.7213,64.0112,233.02700000000002,153.702,121.16,116.035,208.868,253.93400000000003,227.106,118.803,156.488,128.733,185.33700000000002,71.3621,72.777,108.757,240.313,196.796,210.745,96.4849,41.1002,120.978,23.8195,121.45200000000001,104.904,16.0702,32.7372,113.00200000000001,139.855,77.3332,43.7605,116.60700000000001,150.453,56.8343,129.393,243.343,303.807,984.382,78.5572,56.4972,49.5752,260.58799999999997,93.4144,91.7736,77.9104,82.6626,171.673,124.603,108.462,262.39799999999997,222.64700000000002,115.40799999999999,145.447,233.517,272.959,324.572,91.8671,116.475,332.404,27.1421,313.16,140.851,138.266,304.86,165.015,94.7029,115.973,294.307,771.201,180.291,230.919,142.069,406.218,80.3566,129.346,95.5195,147.343,70.4632,119.73200000000001,86.4353,71.9852,92.1436,487.04,356.17,143.39700000000002,300.96,48.9282,79.7502,12.6799,67.5362,95.8929,106.619,176.269,97.1792,204.49200000000002,135.063,271.691,134.805,73.5161,137.601,75.7212,56.3163,114.12700000000001,278.099,77.8179,119.87700000000001,81.4746,217.213,104.639,233.606,50.7228,45.5182,78.5183,111.44200000000001,227.888,3.9018900000000003,257.764,165.208,29.8091,36.5718,93.8256,94.4702,239.717,125.391,186.1,54.9324,234.895,304.48400000000004,14.9234,27.5327
ENSG00000054179,ENTPD2,protein_coding,chr9,137048097,137054044,12.6428,17.1986,6.67077,1.67701,3.96611,35.0483,64.8683,1.7201400000000002,12.0676,13.1437,3.43411,8.53213,11.0862,53.7795,3.87689,31.7561,23.6954,5.62754,1.42057,26.2724,15.7651,3.54851,19.0013,17.4761,10.207,41.7169,0.698688,43.5334,12.3981,0.743103,14.5051,3.4327400000000003,7.567260000000001,5.97055,3.3062400000000003,11.7717,5.5926,17.6457,95.2657,3.03366,10.2926,0.793752,4.910880000000001,20.6974,0.0339219,2.2652400000000004,76.0979,1.32284,1.2378,5.57534,37.461,6.678489999999999,34.9012,37.0375,11.022,24.4543,22.4382,10.1482,8.47091,8.46417,2.1989099999999997,29.868000000000002,42.1054,1.52865,29.3049,290.072,43.0495,10.8594,9.49066,39.5428,13.429,9.18522,8.48204,1.39917,63.6053,1.13554,20.6355,20.145,6.65008,31.5792,40.3213,5.1442,2.3473,5.47253,4.1666099999999995,37.7553,2.63447,20.6725,8.16217,246.826,5.22774,1.7954700000000001,41.276,12.267000000000001,27.1085,24.5701,6.31421,15.171,11.5222,45.9941,6.04455,12.2224,5.72478,10.7243,10.5275,7.76208,5.14527,10.4123,18.6719,11.0537,19.4057,19.2947,37.8041,5.54355,7.7224,3.05844,19.6272,2.20379,16.7375,2.2480599999999997,2.67781,22.4856,12.6019,20.3083,2.93646,20.325,21.3486,8.01489,49.3398,14.3617,7.4725399999999995,24.893,4.3204,3.61976,7.22928,18.9097,2.27788,4.97466,7.17643,4.81481,8.27288,59.8591,18.2477,15.9904,4.81113,0.125907,8.69362,7.878019999999999,11.0008,6.4378,28.8375,88.3619,38.7425,2.45585,19.803,4.2436300000000005,5.43778,10.1147,34.7337,0.86366,4.613230000000001,14.9543,5.35173,25.2175,5.02088,8.20852,5.72881,3.0592099999999998,4.55251,1.43926,10.7955,4.9783,22.8544,0.6466729999999999,12.273,13.7971,13.0772,21.3024,0.769425,11.2282,6.059769999999999,9.759319999999999,1.21817,31.2265,7.46267,41.7502,7.655539999999999,1.9459799999999998
ENSG00000059758,CDK17,protein_coding,chr12,96278260,96400559,13.7088,14.9368,7.08034,4.08432,8.34225,7.0531,3.4815400000000003,13.6725,7.53527,7.359610000000001,11.0782,13.6693,4.79822,4.41634,9.251380000000001,9.32976,9.636989999999999,18.4302,21.2335,5.80339,7.121980000000001,2.61691,6.27846,9.381910000000001,4.65512,15.5093,5.19569,11.3897,9.49419,7.30368,17.8133,5.193230000000001,7.939369999999999,11.7129,3.5644199999999997,6.92615,2.5621400000000003,6.87599,11.6478,11.7365,15.297,11.9909,7.76313,21.7327,8.11839,1.70412,17.0536,5.18705,5.1753599999999995,6.53113,7.688280000000001,8.63095,3.3538,8.824589999999999,11.5181,3.35995,15.9321,11.2236,13.0621,7.55012,11.7148,6.07801,11.1813,11.9491,4.31934,14.4742,3.31665,9.91323,6.54552,18.2604,12.0233,8.746889999999999,9.71831,14.8025,13.1302,7.817360000000001,13.0735,5.778919999999999,16.0896,19.2964,15.1868,16.3498,10.9362,12.2723,9.495439999999999,6.20873,5.68377,9.6953,6.32198,8.33578,8.665939999999999,14.5443,11.3754,8.30893,24.365,5.99181,11.6196,9.18018,5.911919999999999,3.59915,12.5255,6.5521400000000005,7.74178,9.81851,16.0323,30.7495,10.4831,4.07755,3.3036300000000005,7.99574,13.2012,5.51058,16.5816,14.2855,9.68261,16.588,8.94636,8.918660000000001,5.22889,6.29816,9.45256,8.70049,16.4243,10.5763,9.228110000000001,10.3979,9.29129,15.795,10.0498,17.1137,14.8773,12.2586,11.0946,8.73371,13.7599,14.0074,8.482289999999999,7.34445,9.15817,12.5623,11.5927,10.0599,11.2101,22.3098,7.628419999999999,20.649,8.76879,3.57882,7.09778,6.15614,18.5936,4.27958,9.15625,1.51152,18.2918,17.9694,6.1402,8.673060000000001,6.06529,12.7275,13.2999,11.9043,4.8217099999999995,15.7693,6.92276,5.82106,6.4037,10.8614,8.6032,4.3120199999999995,7.311660000000001,3.88709,5.2679,10.1316,10.6743,2.6174,11.7196,3.26897,3.8959900000000003,2.1409700000000003,3.94266,13.6253,10.3177,4.98714,15.2458,9.385639999999999,11.1768,4.99421
ENSG00000065361,ERBB3,protein_coding,chr12,56079856,56103504,54.4811,184.43,88.0151,35.1829,21.1094,121.12899999999999,31.5621,52.7121,31.851,29.4484,54.0065,77.8685,48.513000000000005,69.6615,52.9192,145.862,107.25,81.3407,10.513,73.9383,42.7574,34.4375,94.9294,31.9043,56.3864,18.8695,0.0169618,72.905,45.4826,15.9609,45.2221,28.8504,43.4398,61.7599,44.908,57.4824,34.6499,31.2885,45.898,72.2738,63.7066,38.2148,113.456,164.391,0.13258499999999998,1.6781700000000002,76.4352,60.6387,0.529626,124.605,187.08900000000003,35.1993,25.0744,26.5416,152.153,118.42399999999999,36.5458,213.61599999999999,66.7118,71.4874,46.1031,64.5744,76.0111,22.3964,41.9784,111.101,72.6111,35.4114,112.152,165.99900000000002,70.232,57.0093,19.4859,34.4676,65.1824,59.7748,41.2315,19.6332,32.0924,124.863,56.5967,33.536,72.3271,158.22899999999998,6.2786599999999995,82.4972,28.816999999999997,21.6829,18.8354,47.2812,53.5012,22.1893,52.7337,56.1779,34.2575,77.1595,45.9195,41.9131,85.4565,66.0663,73.7667,23.1316,107.125,67.2099,35.6052,46.0186,40.241,53.3572,73.4332,38.2232,38.7988,109.92,189.69,127.771,39.0371,46.7463,74.0595,41.8978,57.9652,38.2256,16.5707,30.6541,21.9731,63.3991,92.1093,47.7213,29.2081,130.06,55.6245,26.7319,131.101,35.2375,40.1755,50.3957,216.78099999999998,50.3257,42.7611,35.2339,102.624,44.6051,71.7909,88.432,54.1746,36.5815,38.9585,84.79299999999999,94.0464,60.18899999999999,70.3695,45.7777,24.8187,96.1965,39.0688,42.7332,85.1066,87.3467,27.9218,16.5672,92.4329,30.2168,90.8505,24.1938,18.2909,90.1457,28.6001,52.4505,47.4424,72.9646,47.7764,25.5122,130.44299999999998,43.8732,29.6932,45.2936,34.6937,50.3454,86.8133,4.73992,39.2838,33.2904,32.6665,35.1462,65.5836,70.8833,31.9393,80.1278,46.7828,10.5517
